Frequency (Hz)	Level (dB)
0.672913	-90.628593
1.345825	-89.629066
2.018738	-84.468170
2.691650	-84.682045
3.364563	-75.398651
4.037476	-71.865746
4.710388	-69.093170
5.383301	-67.608994
6.056213	-65.808655
6.729126	-63.536331
7.402039	-58.034874
8.074951	-55.711891
8.747864	-52.649467
9.420776	-55.845867
10.093689	-60.182941
10.766602	-59.015381
11.439514	-57.995781
12.112427	-59.328602
12.785339	-61.941902
13.458252	-63.915253
14.131165	-67.726097
14.804077	-68.238510
15.476990	-67.003708
16.149902	-69.597923
16.822815	-69.446358
17.495728	-66.485062
18.168640	-69.491272
18.841553	-71.084015
19.514465	-70.674141
20.187378	-74.061142
20.860291	-75.235237
21.533203	-76.241295
22.206116	-70.735168
22.879028	-73.278008
23.551941	-72.231964
24.224854	-72.342834
24.897766	-74.220650
25.570679	-74.417038
26.243591	-72.411652
26.916504	-70.522400
27.589417	-70.240250
28.262329	-76.042732
28.935242	-76.375435
29.608154	-75.007614
30.281067	-75.223343
30.953979	-76.328339
31.626892	-78.220528
32.299805	-76.506256
32.972717	-77.681839
33.645630	-74.376289
34.318542	-79.309280
34.991455	-75.081062
35.664368	-76.898438
36.337280	-76.271133
37.010193	-76.684387
37.683105	-78.733490
38.356018	-74.939102
39.028931	-75.703148
39.701843	-74.989113
40.374756	-68.640785
41.047668	-66.580238
41.720581	-76.037209
42.393494	-75.276649
43.066406	-77.250343
43.739319	-75.956871
44.412231	-75.282944
45.085144	-78.496819
45.758057	-66.373260
46.430969	-66.692520
47.103882	-74.901382
47.776794	-79.896645
48.449707	-78.718063
49.122620	-79.632187
49.795532	-63.110863
50.468445	-66.579269
51.141357	-78.531075
51.814270	-81.143524
52.487183	-82.612465
53.160095	-77.455353
53.833008	-77.576027
54.505920	-78.540779
55.178833	-80.485626
55.851746	-78.545670
56.524658	-83.554367
57.197571	-81.957863
57.870483	-78.543098
58.543396	-81.189690
59.216309	-87.063019
59.889221	-82.498383
60.562134	-77.659828
61.235046	-69.379234
61.907959	-77.595177
62.580872	-83.869392
63.253784	-82.003311
63.926697	-81.260605
64.599609	-81.243362
65.272522	-84.270180
65.945435	-84.079979
66.618347	-80.834938
67.291260	-79.249939
67.964172	-85.075241
68.637085	-86.177910
69.309998	-83.738373
69.982910	-81.775475
70.655823	-84.949448
71.328735	-81.943489
72.001648	-82.636971
72.674561	-82.415886
73.347473	-80.688225
74.020386	-81.499863
74.693298	-84.906914
75.366211	-85.166672
76.039124	-84.409180
76.712036	-82.913307
77.384949	-84.715935
78.057861	-81.918236
78.730774	-80.163528
79.403687	-83.470306
80.076599	-83.024849
80.749512	-80.716240
81.422424	-81.696899
82.095337	-82.944756
82.768250	-81.774391
83.441162	-80.480095
84.114075	-76.474579
84.786987	-77.648666
85.459900	-78.064285
86.132813	-75.923981
86.805725	-78.667038
87.478638	-80.439888
88.151550	-80.639999
88.824463	-82.162476
89.497375	-80.881065
90.170288	-82.397888
90.843201	-80.895256
91.516113	-79.320114
92.189026	-71.328690
92.861938	-80.126801
93.534851	-84.639977
94.207764	-82.549347
94.880676	-84.347061
95.553589	-83.964775
96.226501	-85.775017
96.899414	-84.515289
97.572327	-83.785332
98.245239	-81.495155
98.918152	-80.256805
99.591064	-79.943832
100.263977	-84.309685
100.936890	-85.993073
101.609802	-87.266113
102.282715	-84.428230
102.955627	-88.099213
103.628540	-83.834824
104.301453	-83.846115
104.974365	-86.982430
105.647278	-86.977287
106.320190	-83.521080
106.993103	-82.112389
107.666016	-85.152527
108.338928	-81.340027
109.011841	-80.691254
109.684753	-83.981270
110.357666	-85.215714
111.030579	-85.207535
111.703491	-83.218208
112.376404	-84.702469
113.049316	-86.240410
113.722229	-86.334320
114.395142	-84.850487
115.068054	-83.875763
115.740967	-83.033264
116.413879	-84.210014
117.086792	-86.699631
117.759705	-85.204155
118.432617	-85.217514
119.105530	-84.069054
119.778442	-84.758759
120.451355	-85.564049
121.124268	-89.176659
121.797180	-90.375351
122.470093	-84.747810
123.143005	-85.115562
123.815918	-89.252983
124.488831	-84.485451
125.161743	-85.907410
125.834656	-86.530357
126.507568	-86.128174
127.180481	-87.525276
127.853394	-87.454315
128.526306	-88.934784
129.199219	-86.101143
129.872131	-82.702744
130.545044	-84.356041
131.217957	-84.649406
131.890869	-88.560165
132.563782	-89.615814
133.236694	-88.616867
133.909607	-86.215935
134.582520	-87.405746
135.255432	-87.127617
135.928345	-87.444382
136.601257	-85.040764
137.274170	-87.803482
137.947083	-88.183525
138.619995	-91.499382
139.292908	-87.916603
139.965820	-84.380806
140.638733	-84.650078
141.311646	-87.861061
141.984558	-86.300194
142.657471	-87.140091
143.330383	-86.605415
144.003296	-89.241631
144.676208	-87.029892
145.349121	-83.899437
146.022034	-81.162834
146.694946	-85.326210
147.367859	-85.070328
148.040771	-87.150513
148.713684	-82.802025
149.386597	-81.034630
150.059509	-76.917084
150.732422	-82.884277
151.405334	-84.405396
152.078247	-87.129410
152.751160	-87.930687
153.424072	-89.935738
154.096985	-88.191948
154.769897	-88.527679
155.442810	-85.425415
156.115723	-83.650787
156.788635	-85.486862
157.461548	-86.130714
158.134460	-85.730949
158.807373	-86.744560
159.480286	-89.059059
160.153198	-87.802666
160.826111	-89.518814
161.499023	-94.170189
162.171936	-91.261742
162.844849	-87.836830
163.517761	-89.697586
164.190674	-90.242859
164.863586	-89.598312
165.536499	-87.644844
166.209412	-87.585823
166.882324	-90.145622
167.555237	-86.256157
168.228149	-88.217438
168.901062	-85.570366
169.573975	-87.810280
170.246887	-91.265930
170.919800	-87.031448
171.592712	-87.337410
172.265625	-92.167557
172.938538	-89.919044
173.611450	-89.032425
174.284363	-86.334656
174.957275	-85.111061
175.630188	-88.253120
176.303101	-92.443321
176.976013	-93.490593
177.648926	-87.724915
178.321838	-89.362236
178.994751	-94.006065
179.667664	-94.193596
180.340576	-87.621513
181.013489	-88.569504
181.686401	-92.974403
182.359314	-89.023636
183.032227	-84.718193
183.705139	-85.578491
184.378052	-89.700172
185.050964	-86.671371
185.723877	-85.188385
186.396790	-85.555908
187.069702	-90.090576
187.742615	-86.774246
188.415527	-85.064636
189.088440	-87.700577
189.761353	-85.557899
190.434265	-88.620506
191.107178	-89.708015
191.780090	-87.105682
192.453003	-89.548019
193.125916	-89.345848
193.798828	-92.814247
194.471741	-86.554100
195.144653	-85.623718
195.817566	-88.324478
196.490479	-87.049065
197.163391	-86.504372
197.836304	-86.459915
198.509216	-84.579514
199.182129	-89.271500
199.855042	-87.216637
200.527954	-92.754311
201.200867	-87.028763
201.873779	-89.306602
202.546692	-84.177872
203.219604	-86.885818
203.892517	-85.666374
204.565430	-91.019264
205.238342	-86.367767
205.911255	-86.188972
206.584167	-87.848396
207.257080	-90.155655
207.929993	-87.958916
208.602905	-85.442200
209.275818	-87.816864
209.948730	-88.692154
210.621643	-85.684090
211.294556	-88.809120
211.967468	-90.593994
212.640381	-90.899864
213.313293	-88.353363
213.986206	-89.074165
214.659119	-88.426613
215.332031	-87.198402
216.004944	-87.402672
216.677856	-85.454109
217.350769	-84.972473
218.023682	-87.294907
218.696594	-86.327385
219.369507	-83.746475
220.042419	-85.619232
220.715332	-91.447678
221.388245	-84.493164
222.061157	-87.237717
222.734070	-84.540390
223.406982	-91.002480
224.079895	-87.580612
224.752808	-87.004395
225.425720	-90.789436
226.098633	-91.268158
226.771545	-88.944946
227.444458	-85.625450
228.117371	-89.505341
228.790283	-90.242744
229.463196	-88.407669
230.136108	-88.640343
230.809021	-85.603310
231.481934	-88.199638
232.154846	-88.666283
232.827759	-93.513390
233.500671	-86.614716
234.173584	-89.889595
234.846497	-89.190987
235.519409	-87.970818
236.192322	-85.226990
236.865234	-86.184715
237.538147	-86.588074
238.211060	-88.007881
238.883972	-85.814682
239.556885	-85.834846
240.229797	-88.998161
240.902710	-88.309227
241.575623	-84.545242
242.248535	-90.378357
242.921448	-90.100952
243.594360	-91.844376
244.267273	-90.666267
244.940186	-87.949310
245.613098	-86.702888
246.286011	-85.881897
246.958923	-87.338318
247.631836	-85.477943
248.304749	-84.912994
248.977661	-87.538223
249.650574	-83.046280
250.323486	-84.887581
250.996399	-85.584686
251.669312	-84.529556
252.342224	-86.239738
253.015137	-86.061874
253.688049	-88.733681
254.360962	-78.430359
255.033875	-72.730469
255.706787	-77.436485
256.379700	-80.095268
257.052612	-83.153450
257.725525	-83.962196
258.398438	-84.492592
259.071350	-82.397438
259.744263	-84.678757
260.417175	-83.974510
261.090088	-82.470451
261.763000	-83.693077
262.435913	-83.728523
263.108826	-84.099411
263.781738	-82.283173
264.454651	-81.021217
265.127563	-84.378593
265.800476	-79.862083
266.473389	-82.548950
267.146301	-78.607506
267.819214	-81.488503
268.492126	-79.774605
269.165039	-82.655548
269.837952	-83.648956
270.510864	-78.477570
271.183777	-78.052116
271.856689	-74.938560
272.529602	-77.987343
273.202515	-80.115196
273.875427	-74.968361
274.548340	-81.883049
275.221252	-77.132881
275.894165	-79.350525
276.567078	-75.646927
277.239990	-77.327301
277.912903	-76.543076
278.585815	-76.199219
279.258728	-78.155006
279.931641	-73.729912
280.604553	-74.847870
281.277466	-74.451477
281.950378	-73.804306
282.623291	-70.703293
283.296204	-70.507347
283.969116	-68.986717
284.642029	-67.890755
285.314941	-71.128426
285.987854	-70.305878
286.660767	-66.222038
287.333679	-62.635258
288.006592	-63.830612
288.679504	-59.496204
289.352417	-56.864384
290.025330	-57.775349
290.698242	-56.049156
291.371155	-54.504143
292.044067	-49.420471
292.716980	-47.897488
293.389893	-52.182434
294.062805	-52.418980
294.735718	-54.447048
295.408630	-51.986069
296.081543	-48.662384
296.754456	-45.020580
297.427368	-43.400459
298.100281	-40.422798
298.773193	-30.511683
299.446106	-22.725847
300.119019	-11.139529
300.791931	-3.242473
301.464844	-4.618031
302.137756	-17.865038
302.810669	-26.542038
303.483582	-33.876209
304.156494	-37.552814
304.829407	-44.735668
305.502319	-44.878117
306.175232	-48.379524
306.848145	-51.303173
307.521057	-52.306923
308.193970	-52.503407
308.866882	-48.436546
309.539795	-50.980621
310.212708	-50.611172
310.885620	-53.078442
311.558533	-55.602203
312.231445	-56.526848
312.904358	-58.214466
313.577271	-59.851791
314.250183	-63.701775
314.923096	-64.843544
315.596008	-68.535248
316.268921	-66.794907
316.941833	-67.196846
317.614746	-71.868187
318.287659	-71.339279
318.960571	-69.243988
319.633484	-71.162598
320.306396	-72.507408
320.979309	-71.629921
321.652222	-77.768555
322.325134	-74.253952
322.998047	-74.389122
323.670959	-76.481468
324.343872	-75.824303
325.016785	-77.864265
325.689697	-77.084961
326.362610	-77.951256
327.035522	-78.134674
327.708435	-75.252296
328.381348	-80.040779
329.054260	-76.888626
329.727173	-77.522095
330.400085	-76.882431
331.072998	-78.453232
331.745911	-80.981346
332.418823	-77.220284
333.091736	-81.362564
333.764648	-79.578575
334.437561	-79.819824
335.110474	-81.621658
335.783386	-81.792526
336.456299	-82.991585
337.129211	-86.088051
337.802124	-80.789932
338.475037	-81.870255
339.147949	-81.422646
339.820862	-80.697548
340.493774	-82.097893
341.166687	-80.671753
341.839600	-81.127922
342.512512	-81.588615
343.185425	-86.550110
343.858337	-81.061111
344.531250	-86.763649
345.204163	-79.869400
345.877075	-82.627235
346.549988	-77.694031
347.222900	-72.964981
347.895813	-77.906303
348.568726	-85.002029
349.241638	-87.018394
349.914551	-88.043640
350.587463	-87.945969
351.260376	-86.504303
351.933289	-88.722198
352.606201	-89.254997
353.279114	-86.575066
353.952026	-84.196487
354.624939	-86.416824
355.297852	-87.143150
355.970764	-86.563492
356.643677	-89.321899
357.316589	-90.116127
357.989502	-88.003723
358.662415	-88.966881
359.335327	-86.794601
360.008240	-88.676834
360.681152	-86.626671
361.354065	-87.788399
362.026978	-89.107681
362.699890	-87.445793
363.372803	-87.616173
364.045715	-88.943123
364.718628	-87.949677
365.391541	-93.310493
366.064453	-86.045456
366.737366	-92.301170
367.410278	-88.964363
368.083191	-90.105766
368.756104	-86.170509
369.429016	-89.390282
370.101929	-88.427628
370.774841	-89.530487
371.447754	-88.420021
372.120667	-89.927567
372.793579	-88.472122
373.466492	-89.257317
374.139404	-89.193581
374.812317	-88.995071
375.485229	-86.083267
376.158142	-92.324615
376.831055	-87.985458
377.503967	-89.310806
378.176880	-86.751259
378.849792	-90.132317
379.522705	-89.750229
380.195618	-92.340561
380.868530	-90.969887
381.541443	-94.484322
382.214355	-89.279099
382.887268	-88.739220
383.560181	-89.272301
384.233093	-87.992065
384.906006	-85.129852
385.578918	-88.903709
386.251831	-85.822899
386.924744	-89.011757
387.597656	-91.180634
388.270569	-88.689499
388.943481	-89.525314
389.616394	-88.007385
390.289307	-87.754517
390.962219	-93.431641
391.635132	-89.141602
392.308044	-90.617752
392.980957	-87.065468
393.653870	-87.678375
394.326782	-90.683739
394.999695	-90.737137
