Frequency (Hz)	Level (dB)
0.672913	-99.390083
1.345825	-82.449913
2.018738	-80.221802
2.691650	-81.371017
3.364563	-76.729225
4.037476	-73.689957
4.710388	-71.593239
5.383301	-72.094147
6.056213	-63.647961
6.729126	-58.278481
7.402039	-62.064926
8.074951	-59.163498
8.747864	-57.756245
9.420776	-58.822800
10.093689	-57.399662
10.766602	-58.477592
11.439514	-57.907570
12.112427	-62.487236
12.785339	-62.168678
13.458252	-64.590523
14.131165	-68.041145
14.804077	-64.033630
15.476990	-60.961445
16.149902	-65.627953
16.822815	-68.639610
17.495728	-62.520939
18.168640	-63.813148
18.841553	-71.900597
19.514465	-71.231224
20.187378	-72.086342
20.860291	-69.531075
21.533203	-73.880615
22.206116	-69.454018
22.879028	-72.778549
23.551941	-73.282990
24.224854	-81.970200
24.897766	-79.156967
25.570679	-78.175873
26.243591	-74.978424
26.916504	-72.390190
27.589417	-74.874985
28.262329	-75.203293
28.935242	-72.973953
29.608154	-77.741745
30.281067	-76.637032
30.953979	-78.044556
31.626892	-74.809586
32.299805	-77.726402
32.972717	-77.149986
33.645630	-76.381104
34.318542	-78.010254
34.991455	-80.379387
35.664368	-76.479553
36.337280	-74.365173
37.010193	-77.911293
37.683105	-78.678535
38.356018	-75.887909
39.028931	-78.100685
39.701843	-71.880951
40.374756	-69.737167
41.047668	-68.664787
41.720581	-75.889854
42.393494	-73.688629
43.066406	-77.021721
43.739319	-82.087143
44.412231	-80.217117
45.085144	-74.414230
45.758057	-64.149406
46.430969	-63.987957
47.103882	-79.231117
47.776794	-80.256752
48.449707	-79.520035
49.122620	-77.824867
49.795532	-64.124619
50.468445	-67.529762
51.141357	-81.022430
51.814270	-78.304138
52.487183	-81.281891
53.160095	-79.396515
53.833008	-82.682243
54.505920	-82.078598
55.178833	-81.598938
55.851746	-80.106224
56.524658	-80.967857
57.197571	-81.561378
57.870483	-87.107811
58.543396	-83.395172
59.216309	-84.322517
59.889221	-78.843750
60.562134	-78.283401
61.235046	-71.396629
61.907959	-79.886543
62.580872	-80.471581
63.253784	-82.065254
63.926697	-83.447449
64.599609	-81.244080
65.272522	-84.232727
65.945435	-82.556351
66.618347	-88.203064
67.291260	-84.142487
67.964172	-84.413498
68.637085	-82.605682
69.309998	-82.628174
69.982910	-87.203255
70.655823	-83.215302
71.328735	-83.094307
72.001648	-83.273964
72.674561	-87.026733
73.347473	-83.205147
74.020386	-83.235954
74.693298	-83.188332
75.366211	-82.615585
76.039124	-81.162460
76.712036	-81.102882
77.384949	-82.829666
78.057861	-84.331619
78.730774	-81.455460
79.403687	-80.982208
80.076599	-81.341560
80.749512	-80.681084
81.422424	-80.214310
82.095337	-78.830666
82.768250	-77.461922
83.441162	-75.068878
84.114075	-77.190704
84.786987	-81.692162
85.459900	-80.968117
86.132813	-82.290634
86.805725	-82.474121
87.478638	-79.629776
88.151550	-82.871796
88.824463	-81.735359
89.497375	-83.120911
90.170288	-87.078979
90.843201	-83.923393
91.516113	-76.720497
92.189026	-71.541245
92.861938	-77.546097
93.534851	-82.486984
94.207764	-84.966576
94.880676	-86.375443
95.553589	-87.507530
96.226501	-83.887321
96.899414	-86.096336
97.572327	-86.253891
98.245239	-82.718765
98.918152	-77.858070
99.591064	-77.981155
100.263977	-85.637016
100.936890	-86.809334
101.609802	-88.162186
102.282715	-85.653870
102.955627	-84.568314
103.628540	-85.019554
104.301453	-93.425110
104.974365	-84.584892
105.647278	-85.727615
106.320190	-84.094910
106.993103	-85.650543
107.666016	-84.473648
108.338928	-82.330521
109.011841	-86.866241
109.684753	-84.932945
110.357666	-87.637611
111.030579	-86.018974
111.703491	-88.487129
112.376404	-90.101707
113.049316	-90.258415
113.722229	-85.619682
114.395142	-85.226891
115.068054	-87.064423
115.740967	-86.907356
116.413879	-90.292580
117.086792	-89.556839
117.759705	-93.964546
118.432617	-89.888748
119.105530	-88.738472
119.778442	-83.443398
120.451355	-86.594124
121.124268	-88.419212
121.797180	-85.072632
122.470093	-85.757240
123.143005	-88.313103
123.815918	-86.731827
124.488831	-85.031204
125.161743	-84.497337
125.834656	-84.275543
126.507568	-86.967484
127.180481	-88.397636
127.853394	-84.203545
128.526306	-84.770035
129.199219	-86.225212
129.872131	-90.430923
130.545044	-86.732048
131.217957	-85.864319
131.890869	-82.822784
132.563782	-85.614098
133.236694	-86.600151
133.909607	-86.887505
134.582520	-87.656029
135.255432	-85.105164
135.928345	-86.825546
136.601257	-85.710121
137.274170	-91.441406
137.947083	-90.697319
138.619995	-86.712753
139.292908	-87.280617
139.965820	-86.439293
140.638733	-86.317131
141.311646	-85.752121
141.984558	-84.434677
142.657471	-87.183159
143.330383	-89.028725
144.003296	-88.260620
144.676208	-87.585533
145.349121	-84.971413
146.022034	-89.479904
146.694946	-87.791512
147.367859	-84.156464
148.040771	-87.089737
148.713684	-85.017082
149.386597	-81.963684
150.059509	-75.710030
150.732422	-86.036903
151.405334	-88.091797
152.078247	-85.495461
152.751160	-90.893814
153.424072	-89.044533
154.096985	-89.747231
154.769897	-90.268204
155.442810	-89.561028
156.115723	-90.867020
156.788635	-86.880295
157.461548	-87.848778
158.134460	-91.078674
158.807373	-85.710251
159.480286	-93.030739
160.153198	-89.601517
160.826111	-91.089371
161.499023	-86.364059
162.171936	-86.560715
162.844849	-90.844124
163.517761	-88.525497
164.190674	-86.208733
164.863586	-85.814842
165.536499	-89.092667
166.209412	-89.455315
166.882324	-91.035431
167.555237	-88.367470
168.228149	-86.890160
168.901062	-86.352158
169.573975	-88.358856
170.246887	-92.671844
170.919800	-91.916687
171.592712	-86.411285
172.265625	-86.645355
172.938538	-86.638176
173.611450	-85.663200
174.284363	-85.528793
174.957275	-87.020760
175.630188	-90.223167
176.303101	-88.141212
176.976013	-90.588188
177.648926	-89.674812
178.321838	-91.476494
178.994751	-87.693108
179.667664	-85.950089
180.340576	-94.427315
181.013489	-90.143219
181.686401	-89.250923
182.359314	-88.630280
183.032227	-89.173218
183.705139	-89.161781
184.378052	-87.562584
185.050964	-89.631470
185.723877	-90.431854
186.396790	-89.398788
187.069702	-90.148422
187.742615	-89.859825
188.415527	-91.066505
189.088440	-90.395760
189.761353	-92.188721
190.434265	-91.816971
191.107178	-91.122147
191.780090	-91.173965
192.453003	-88.940361
193.125916	-90.015701
193.798828	-91.075050
194.471741	-88.321487
195.144653	-85.595131
195.817566	-88.906044
196.490479	-88.210587
197.163391	-91.788216
197.836304	-89.771645
198.509216	-89.829361
199.182129	-86.941696
199.855042	-86.648193
200.527954	-90.786827
201.200867	-89.409950
201.873779	-87.158409
202.546692	-87.374146
203.219604	-89.229866
203.892517	-91.806381
204.565430	-96.380669
205.238342	-93.238632
205.911255	-88.688889
206.584167	-88.179665
207.257080	-87.568649
207.929993	-90.184708
208.602905	-93.382835
209.275818	-91.126999
209.948730	-91.982826
210.621643	-84.273514
211.294556	-84.613319
211.967468	-86.067703
212.640381	-87.474625
213.313293	-88.524139
213.986206	-89.270111
214.659119	-86.693840
215.332031	-87.005447
216.004944	-88.279602
216.677856	-85.024040
217.350769	-91.680458
218.023682	-86.975616
218.696594	-90.321617
219.369507	-87.987999
220.042419	-89.539383
220.715332	-87.836975
221.388245	-87.206848
222.061157	-88.685852
222.734070	-93.132645
223.406982	-87.857658
224.079895	-89.872238
224.752808	-90.082024
225.425720	-88.088776
226.098633	-92.700584
226.771545	-89.791306
227.444458	-93.384720
228.117371	-91.345665
228.790283	-90.771172
229.463196	-88.098953
230.136108	-89.002098
230.809021	-89.485931
231.481934	-87.795158
232.154846	-89.424484
232.827759	-87.529243
233.500671	-88.643112
234.173584	-95.094208
234.846497	-87.821991
235.519409	-88.513222
236.192322	-90.792229
236.865234	-89.142899
237.538147	-89.841156
238.211060	-90.142662
238.883972	-90.264320
239.556885	-91.826561
240.229797	-88.327652
240.902710	-88.224701
241.575623	-88.007904
242.248535	-88.775948
242.921448	-86.078857
243.594360	-88.236877
244.267273	-88.469917
244.940186	-89.767738
245.613098	-88.824043
246.286011	-87.371582
246.958923	-87.160431
247.631836	-87.992363
248.304749	-85.509872
248.977661	-86.727592
249.650574	-87.673378
250.323486	-88.538231
250.996399	-84.683990
251.669312	-86.470314
252.342224	-85.249825
253.015137	-89.777893
253.688049	-86.192505
254.360962	-83.002449
255.033875	-83.783989
255.706787	-80.200897
256.379700	-84.330009
257.052612	-83.657303
257.725525	-84.353088
258.398438	-82.900284
259.071350	-82.755226
259.744263	-82.202759
260.417175	-81.420471
261.090088	-78.740952
261.763000	-80.558060
262.435913	-83.483513
263.108826	-82.558968
263.781738	-81.950569
264.454651	-80.956932
265.127563	-81.703636
265.800476	-81.927704
266.473389	-81.885796
