Frequency (Hz)	Level (dB)
195.144653	-78.058540
195.817566	-84.763985
196.490479	-81.214516
197.163391	-81.170219
197.836304	-83.085403
198.509216	-78.240982
199.182129	-78.347412
199.855042	-79.530403
200.527954	-81.161942
201.200867	-82.886246
201.873779	-84.421356
202.546692	-78.815216
203.219604	-78.597458
203.892517	-78.482147
204.565430	-80.137131
205.238342	-78.434174
205.911255	-83.313049
206.584167	-82.579277
207.257080	-79.481895
207.929993	-78.424805
208.602905	-79.453850
209.275818	-80.498642
209.948730	-81.982742
210.621643	-79.606857
211.294556	-81.387169
211.967468	-82.308647
212.640381	-81.289032
213.313293	-80.214134
213.986206	-82.722847
214.659119	-83.685837
215.332031	-87.785767
216.004944	-82.059738
216.677856	-81.294960
217.350769	-81.379379
218.023682	-78.110687
218.696594	-79.282547
219.369507	-81.547104
220.042419	-79.732330
220.715332	-78.420471
221.388245	-80.470726
222.061157	-77.264893
222.734070	-78.649223
223.406982	-80.803604
224.079895	-80.261086
224.752808	-82.343018
225.425720	-82.984138
226.098633	-81.514183
226.771545	-79.893974
227.444458	-81.936157
228.117371	-79.191879
228.790283	-78.157799
229.463196	-81.646873
230.136108	-77.591713
230.809021	-77.670631
231.481934	-81.565872
232.154846	-84.079475
232.827759	-79.877243
233.500671	-79.278946
234.173584	-81.912842
234.846497	-77.861916
235.519409	-78.509369
236.192322	-81.907791
236.865234	-80.257500
237.538147	-77.401497
238.211060	-80.087158
238.883972	-77.384415
239.556885	-78.272102
240.229797	-79.374611
240.902710	-82.203697
241.575623	-80.831528
242.248535	-80.582512
242.921448	-79.806068
243.594360	-78.532143
244.267273	-80.878540
244.940186	-82.316811
245.613098	-77.416855
246.286011	-80.434822
246.958923	-78.378479
247.631836	-80.499977
248.304749	-78.580360
248.977661	-77.525955
249.650574	-79.963425
250.323486	-78.182320
250.996399	-80.740417
251.669312	-82.581909
252.342224	-77.132141
253.015137	-82.841095
253.688049	-76.091507
254.360962	-75.467323
255.033875	-73.535767
255.706787	-75.404762
256.379700	-74.833099
257.052612	-79.633644
257.725525	-79.008018
258.398438	-78.279427
259.071350	-76.112862
259.744263	-76.973511
260.417175	-76.133369
261.090088	-77.532135
261.763000	-77.639084
262.435913	-76.437843
263.108826	-77.972343
263.781738	-74.708092
264.454651	-78.589355
265.127563	-78.768478
