Frequency (Hz)	Level (dB)
195.144653	-85.478531
195.817566	-91.630547
196.490479	-89.267143
197.163391	-89.376610
197.836304	-92.525719
198.509216	-91.383041
199.182129	-92.030502
199.855042	-90.546997
200.527954	-90.965843
201.200867	-87.557358
201.873779	-87.576477
202.546692	-92.161926
203.219604	-95.270874
203.892517	-85.792274
204.565430	-87.382721
205.238342	-88.821327
205.911255	-89.530800
206.584167	-91.990211
207.257080	-92.725418
207.929993	-87.086990
208.602905	-88.624222
209.275818	-90.613152
209.948730	-89.224792
210.621643	-90.802193
211.294556	-88.928879
211.967468	-92.622841
212.640381	-90.144424
213.313293	-89.908607
213.986206	-88.455162
214.659119	-87.243393
215.332031	-90.817329
216.004944	-87.863228
216.677856	-86.786987
217.350769	-87.858627
218.023682	-88.923332
218.696594	-88.265533
219.369507	-88.737938
220.042419	-91.074303
220.715332	-88.407455
221.388245	-88.508171
222.061157	-89.531242
222.734070	-90.750580
223.406982	-90.929810
224.079895	-89.765717
224.752808	-91.151573
225.425720	-87.792915
226.098633	-87.518715
226.771545	-88.868057
227.444458	-89.367332
228.117371	-91.399628
228.790283	-88.064392
229.463196	-87.301109
230.136108	-89.108063
230.809021	-87.200836
231.481934	-91.384560
232.154846	-87.103004
232.827759	-92.166351
233.500671	-89.951721
234.173584	-89.270058
234.846497	-89.522636
235.519409	-86.919571
236.192322	-86.307304
236.865234	-87.164665
237.538147	-89.917671
238.211060	-88.244080
238.883972	-85.719124
239.556885	-88.224518
240.229797	-89.963585
240.902710	-89.828125
241.575623	-86.946281
242.248535	-90.335258
242.921448	-86.182846
243.594360	-87.850822
244.267273	-86.229652
244.940186	-90.587158
245.613098	-85.918129
246.286011	-83.788231
246.958923	-89.036812
247.631836	-90.033371
248.304749	-84.214104
248.977661	-88.424309
249.650574	-82.390259
250.323486	-84.619705
250.996399	-84.546051
251.669312	-84.831573
252.342224	-85.000549
253.015137	-84.916504
253.688049	-85.189140
254.360962	-83.247337
255.033875	-84.524940
255.706787	-82.292923
256.379700	-85.246117
257.052612	-83.195496
257.725525	-80.733459
258.398438	-80.536911
259.071350	-81.728249
259.744263	-84.525391
260.417175	-77.779755
261.090088	-83.296280
261.763000	-79.239990
262.435913	-81.704750
263.108826	-83.224716
263.781738	-82.934807
264.454651	-80.707901
265.127563	-82.085167
265.800476	-80.348557
266.473389	-81.249786
267.146301	-78.640274
267.819214	-80.861107
268.492126	-77.368484
269.165039	-79.612717
269.837952	-78.700790
270.510864	-78.590492
271.183777	-75.659409
271.856689	-75.798683
272.529602	-78.753052
273.202515	-76.170242
273.875427	-75.029274
274.548340	-75.356300
275.221252	-75.123032
275.894165	-74.729668
276.567078	-76.287895
277.239990	-73.144363
277.912903	-72.723877
278.585815	-74.013512
279.258728	-72.183266
279.931641	-71.980576
280.604553	-68.943092
281.277466	-70.704857
281.950378	-70.594322
282.623291	-66.020317
283.296204	-69.949959
283.969116	-67.362289
284.642029	-67.515236
285.314941	-64.651489
285.987854	-63.328083
286.660767	-65.292412
287.333679	-58.966755
288.006592	-62.189068
288.679504	-62.252792
289.352417	-59.620506
290.025330	-59.380089
290.698242	-58.218822
291.371155	-51.474957
292.044067	-46.679836
292.716980	-47.915226
293.389893	-54.049026
294.062805	-48.561199
294.735718	-46.548344
295.408630	-49.193752
296.081543	-43.431732
296.754456	-44.259422
297.427368	-39.252293
298.100281	-33.414085
298.773193	-25.863888
299.446106	-14.845729
300.119019	-5.849121
300.791931	-3.327755
301.464844	-7.294694
302.137756	-18.383698
302.810669	-28.957134
303.483582	-37.026165
304.156494	-41.192070
304.829407	-43.076122
305.502319	-45.072430
306.175232	-46.993675
306.848145	-49.301514
307.521057	-49.146969
308.193970	-49.015213
308.866882	-49.256386
309.539795	-49.346207
310.212708	-50.912552
310.885620	-54.207741
311.558533	-57.665844
312.231445	-61.137924
312.904358	-60.756557
313.577271	-59.193642
314.250183	-61.724529
314.923096	-63.684227
315.596008	-63.366817
316.268921	-66.164772
316.941833	-64.667770
317.614746	-64.786888
318.287659	-68.137131
318.960571	-68.926567
319.633484	-73.309952
320.306396	-69.965286
320.979309	-69.535149
321.652222	-71.910385
322.325134	-70.771530
322.998047	-74.084511
323.670959	-73.554672
324.343872	-73.243462
325.016785	-74.496109
325.689697	-74.286774
326.362610	-77.455208
327.035522	-75.352974
327.708435	-76.464890
328.381348	-75.470749
329.054260	-77.907417
329.727173	-75.677963
330.400085	-78.377075
331.072998	-78.925674
331.745911	-76.471664
332.418823	-79.034332
333.091736	-79.304688
333.764648	-79.610779
334.437561	-81.002914
335.110474	-79.184753
335.783386	-83.048355
336.456299	-82.626694
337.129211	-80.563812
337.802124	-81.997192
338.475037	-83.568542
339.147949	-82.836700
339.820862	-81.680153
340.493774	-84.832932
341.166687	-78.459129
341.839600	-83.002991
342.512512	-81.724892
343.185425	-80.548012
343.858337	-80.274841
344.531250	-81.831306
345.204163	-83.837234
345.877075	-87.749008
346.549988	-82.937302
347.222900	-83.881149
347.895813	-86.858093
348.568726	-85.635490
349.241638	-86.991150
349.914551	-83.519615
350.587463	-87.356003
351.260376	-87.005379
351.933289	-86.185631
352.606201	-89.877922
353.279114	-85.116241
353.952026	-89.089508
354.624939	-86.505371
355.297852	-88.066437
355.970764	-89.442078
356.643677	-87.049774
357.316589	-90.877472
357.989502	-85.332520
358.662415	-89.891434
359.335327	-88.684700
360.008240	-89.108910
360.681152	-88.174232
361.354065	-88.506493
362.026978	-87.059975
362.699890	-88.105667
363.372803	-89.893768
364.045715	-87.849907
364.718628	-90.435791
365.391541	-89.672852
366.064453	-87.818756
366.737366	-88.161530
367.410278	-89.129242
368.083191	-89.528015
368.756104	-93.887070
369.429016	-85.430328
370.101929	-90.845322
370.774841	-90.872208
371.447754	-87.832687
372.120667	-92.924461
372.793579	-92.566437
373.466492	-91.168892
374.139404	-88.992302
374.812317	-93.014511
375.485229	-92.771729
376.158142	-91.185745
376.831055	-91.418114
