Frequency (Hz)	Level (dB)
0.672913	-91.406799
1.345825	-89.753342
2.018738	-85.391891
2.691650	-79.637817
3.364563	-72.314789
4.037476	-73.229263
4.710388	-70.485748
5.383301	-61.298409
6.056213	-61.667961
6.729126	-55.971024
7.402039	-54.090351
8.074951	-51.158813
8.747864	-44.325577
9.420776	-50.839912
10.093689	-59.495541
10.766602	-54.306255
11.439514	-56.344391
12.112427	-66.602509
12.785339	-57.988426
13.458252	-55.164165
14.131165	-62.051105
14.804077	-64.811066
15.476990	-57.190041
16.149902	-62.030872
16.822815	-67.343239
17.495728	-58.905167
18.168640	-62.103127
18.841553	-73.053429
19.514465	-64.478699
20.187378	-64.307861
20.860291	-70.517807
21.533203	-70.355659
22.206116	-65.314621
22.879028	-72.020836
23.551941	-73.809189
24.224854	-65.900024
24.897766	-70.742020
25.570679	-71.363365
26.243591	-69.929749
26.916504	-68.270432
27.589417	-66.214584
28.262329	-75.010361
28.935242	-68.743637
29.608154	-69.042007
30.281067	-72.692253
30.953979	-73.244392
31.626892	-74.694107
32.299805	-72.662270
32.972717	-68.935974
33.645630	-72.004486
34.318542	-71.353203
34.991455	-78.289825
35.664368	-76.508270
36.337280	-70.583267
37.010193	-68.712524
37.683105	-65.368805
38.356018	-64.252724
39.028931	-58.252007
39.701843	-57.941795
40.374756	-61.731857
41.047668	-63.425594
41.720581	-68.693405
42.393494	-62.075359
43.066406	-60.165096
43.739319	-62.056828
44.412231	-62.247326
45.085144	-60.083652
45.758057	-52.927921
46.430969	-52.898766
47.103882	-68.321060
47.776794	-72.050079
48.449707	-76.367523
49.122620	-71.055450
49.795532	-66.707993
50.468445	-69.575005
51.141357	-77.283585
51.814270	-75.502373
52.487183	-78.340057
53.160095	-75.989494
53.833008	-79.262589
54.505920	-80.242165
55.178833	-77.157616
55.851746	-77.613449
56.524658	-78.495491
57.197571	-79.341560
57.870483	-79.649742
58.543396	-79.801773
59.216309	-79.016495
59.889221	-80.224022
60.562134	-80.281967
61.235046	-79.136497
61.907959	-81.839737
62.580872	-81.106232
63.253784	-80.001808
63.926697	-83.735443
64.599609	-81.132507
65.272522	-80.651680
65.945435	-78.934258
66.618347	-80.519646
67.291260	-83.987648
67.964172	-80.257942
68.637085	-82.003746
69.309998	-85.941483
69.982910	-81.647987
70.655823	-80.963745
71.328735	-81.647667
72.001648	-80.758842
72.674561	-78.794205
73.347473	-80.422958
74.020386	-87.409149
74.693298	-82.913605
75.366211	-83.515564
76.039124	-82.926529
76.712036	-80.684639
77.384949	-83.226196
78.057861	-84.364380
78.730774	-80.503372
79.403687	-77.404961
80.076599	-79.055672
80.749512	-79.650360
81.422424	-81.977318
82.095337	-80.968285
82.768250	-78.751892
83.441162	-76.928513
84.114075	-80.908928
84.786987	-82.367485
85.459900	-78.727249
86.132813	-84.088486
86.805725	-84.389420
87.478638	-81.283501
88.151550	-86.295563
88.824463	-83.326241
89.497375	-81.363068
90.170288	-81.663452
90.843201	-80.886147
91.516113	-82.370506
92.189026	-79.201050
92.861938	-83.966125
93.534851	-83.916107
94.207764	-84.168137
94.880676	-85.637039
95.553589	-81.667183
96.226501	-81.537949
96.899414	-82.412209
97.572327	-81.029648
98.245239	-82.260231
98.918152	-83.426735
99.591064	-81.458000
100.263977	-85.204506
100.936890	-80.106743
101.609802	-79.263092
102.282715	-80.770111
102.955627	-83.779266
103.628540	-88.435944
104.301453	-82.833870
104.974365	-85.681839
105.647278	-85.687241
106.320190	-86.423676
106.993103	-89.209198
107.666016	-86.552162
108.338928	-87.550346
109.011841	-84.751427
109.684753	-83.278610
110.357666	-81.165977
111.030579	-82.192993
111.703491	-86.412857
112.376404	-87.240730
113.049316	-86.171577
113.722229	-83.707169
114.395142	-82.320518
115.068054	-86.606049
115.740967	-80.774780
116.413879	-85.029358
117.086792	-86.132950
117.759705	-87.641144
118.432617	-87.008522
119.105530	-89.792252
119.778442	-88.174667
120.451355	-86.509872
121.124268	-84.804092
121.797180	-81.494667
122.470093	-83.644249
123.143005	-86.824059
123.815918	-88.648033
124.488831	-87.173416
125.161743	-84.626091
125.834656	-88.416077
126.507568	-86.185326
127.180481	-82.413078
127.853394	-83.654495
128.526306	-84.414780
129.199219	-88.753654
129.872131	-85.865837
130.545044	-86.161644
131.217957	-88.749397
131.890869	-88.315933
132.563782	-87.475967
133.236694	-85.650360
133.909607	-90.788383
134.582520	-87.820236
135.255432	-85.131119
135.928345	-88.514397
136.601257	-85.951324
137.274170	-81.960953
137.947083	-79.096611
138.619995	-77.901901
139.292908	-86.573952
139.965820	-86.674538
140.638733	-84.940796
141.311646	-84.811607
141.984558	-82.943466
142.657471	-84.352516
143.330383	-82.491501
144.003296	-86.212219
144.676208	-89.136497
145.349121	-83.937386
146.022034	-84.536354
146.694946	-88.462234
147.367859	-89.098045
148.040771	-85.359795
148.713684	-82.131676
149.386597	-79.687920
150.059509	-76.844803
150.732422	-86.416138
151.405334	-88.359505
152.078247	-85.656151
152.751160	-85.714844
153.424072	-87.434288
154.096985	-86.578842
154.769897	-88.371033
155.442810	-86.378166
156.115723	-88.278221
156.788635	-86.348076
157.461548	-87.461235
158.134460	-87.303749
158.807373	-86.004761
159.480286	-84.523712
160.153198	-84.866829
160.826111	-84.978821
161.499023	-89.428268
162.171936	-92.026642
162.844849	-87.810089
163.517761	-86.571617
164.190674	-88.426552
164.863586	-87.937584
165.536499	-89.052094
166.209412	-86.671928
166.882324	-88.539642
167.555237	-86.338173
168.228149	-86.914391
168.901062	-84.757629
169.573975	-86.731468
170.246887	-89.439217
170.919800	-90.499229
171.592712	-89.734711
172.265625	-86.786438
172.938538	-85.919952
173.611450	-87.987633
174.284363	-90.248886
174.957275	-88.894089
175.630188	-87.773003
176.303101	-86.076134
176.976013	-83.877228
177.648926	-85.899544
178.321838	-87.142967
178.994751	-84.304214
179.667664	-91.762642
180.340576	-84.078903
181.013489	-85.385536
181.686401	-81.553482
182.359314	-86.713203
183.032227	-88.780334
183.705139	-87.388397
184.378052	-84.700310
185.050964	-87.617096
185.723877	-90.232430
186.396790	-92.924316
187.069702	-86.979408
187.742615	-88.556808
188.415527	-87.792191
189.088440	-90.494049
189.761353	-89.834389
190.434265	-86.864731
191.107178	-88.314598
191.780090	-88.956467
192.453003	-87.222038
193.125916	-85.893738
193.798828	-88.293816
194.471741	-88.923828
195.144653	-86.975388
195.817566	-88.151711
196.490479	-89.325005
197.163391	-91.288651
197.836304	-93.142441
198.509216	-92.050224
199.182129	-87.165855
199.855042	-87.150322
200.527954	-87.083511
201.200867	-87.471550
201.873779	-87.446274
202.546692	-93.844742
203.219604	-88.746513
203.892517	-89.990639
204.565430	-96.017891
205.238342	-88.699722
205.911255	-89.801239
206.584167	-90.448967
207.257080	-88.814247
207.929993	-87.076248
208.602905	-88.409126
209.275818	-87.926903
209.948730	-90.551414
210.621643	-87.905510
211.294556	-90.399910
211.967468	-85.691956
212.640381	-88.525764
213.313293	-88.196632
213.986206	-86.241455
214.659119	-85.285728
215.332031	-86.855644
216.004944	-86.896599
216.677856	-86.702278
217.350769	-90.099625
218.023682	-85.360153
218.696594	-89.463463
219.369507	-86.916031
220.042419	-91.924980
220.715332	-87.716255
221.388245	-87.182747
222.061157	-89.854759
222.734070	-88.119331
223.406982	-88.493149
224.079895	-88.175896
224.752808	-89.784698
225.425720	-87.025009
226.098633	-84.717552
226.771545	-84.254784
227.444458	-90.290764
228.117371	-90.285439
228.790283	-87.816696
229.463196	-89.306290
230.136108	-88.036140
230.809021	-91.615402
231.481934	-88.964653
232.154846	-87.453773
232.827759	-85.294510
233.500671	-86.104340
234.173584	-87.346703
234.846497	-91.971237
235.519409	-88.987930
236.192322	-88.275940
236.865234	-85.412155
237.538147	-87.959747
238.211060	-87.727310
238.883972	-86.080841
239.556885	-86.130684
240.229797	-86.393692
240.902710	-88.488388
241.575623	-88.329353
242.248535	-84.200325
242.921448	-91.633850
243.594360	-86.046913
244.267273	-84.769424
244.940186	-84.708672
245.613098	-89.603935
246.286011	-87.007088
246.958923	-84.238289
247.631836	-85.437569
248.304749	-86.242638
248.977661	-85.999985
249.650574	-85.059982
250.323486	-86.106979
250.996399	-85.397888
251.669312	-85.143761
252.342224	-83.173653
253.015137	-84.373665
253.688049	-83.972198
254.360962	-85.216316
255.033875	-83.585037
255.706787	-83.284286
256.379700	-84.757027
257.052612	-84.919197
257.725525	-79.796120
258.398438	-80.252113
259.071350	-83.411552
259.744263	-82.898781
260.417175	-79.125633
261.090088	-81.944077
261.763000	-82.085869
262.435913	-81.617874
263.108826	-81.391563
263.781738	-81.132820
264.454651	-77.902618
265.127563	-82.820534
265.800476	-78.988289
266.473389	-78.945595
267.146301	-79.475937
267.819214	-79.741364
268.492126	-77.029526
269.165039	-80.454338
269.837952	-78.131042
270.510864	-75.340248
271.183777	-78.315697
271.856689	-76.245743
272.529602	-77.644592
273.202515	-74.869034
273.875427	-74.676102
274.548340	-74.443222
275.221252	-76.947594
275.894165	-73.644371
276.567078	-75.283112
277.239990	-72.889755
277.912903	-72.615173
278.585815	-74.701523
279.258728	-70.830376
279.931641	-71.613792
280.604553	-68.585136
281.277466	-70.751427
281.950378	-69.942360
282.623291	-65.267723
283.296204	-68.987823
283.969116	-66.747276
284.642029	-67.221230
285.314941	-65.090439
285.987854	-63.567314
286.660767	-64.538620
287.333679	-58.810055
288.006592	-62.328827
288.679504	-61.328297
289.352417	-59.120300
290.025330	-59.264668
290.698242	-58.998104
291.371155	-51.405647
292.044067	-47.117241
292.716980	-48.455387
293.389893	-53.961742
294.062805	-48.515564
294.735718	-46.401894
295.408630	-49.057663
296.081543	-43.314362
296.754456	-44.186630
297.427368	-39.233688
298.100281	-33.201759
298.773193	-25.786585
299.446106	-14.707463
300.119019	-5.674619
300.791931	-3.170991
301.464844	-7.123020
302.137756	-18.298347
302.810669	-28.812803
303.483582	-37.150143
304.156494	-41.034664
304.829407	-42.742447
305.502319	-44.852081
306.175232	-46.923222
306.848145	-49.005177
307.521057	-48.859219
308.193970	-48.363049
308.866882	-48.494175
309.539795	-48.319424
310.212708	-50.321102
310.885620	-53.710991
311.558533	-57.836197
312.231445	-60.995968
312.904358	-60.574032
313.577271	-58.960762
314.250183	-61.947052
314.923096	-63.371967
315.596008	-63.034828
316.268921	-66.063080
316.941833	-64.905907
317.614746	-64.170593
318.287659	-68.519028
318.960571	-69.071968
319.633484	-72.936783
320.306396	-69.518723
320.979309	-69.954674
321.652222	-71.924454
322.325134	-70.672707
322.998047	-73.039886
323.670959	-74.616432
324.343872	-73.734352
325.016785	-73.296593
325.689697	-74.007530
326.362610	-77.504807
327.035522	-75.828857
327.708435	-75.424667
328.381348	-77.454102
329.054260	-75.327385
329.727173	-74.946198
330.400085	-78.131836
331.072998	-78.286575
331.745911	-76.405586
332.418823	-78.229134
333.091736	-79.122925
333.764648	-78.760712
334.437561	-80.349655
335.110474	-81.583832
335.783386	-80.097603
336.456299	-80.785805
337.129211	-79.918205
337.802124	-81.591751
338.475037	-80.099289
339.147949	-82.564888
339.820862	-80.173500
340.493774	-84.651817
341.166687	-78.373825
341.839600	-83.726257
342.512512	-81.915550
343.185425	-84.114670
343.858337	-81.361488
344.531250	-82.903496
345.204163	-83.732079
345.877075	-85.953049
346.549988	-82.902695
347.222900	-83.988945
347.895813	-84.586426
348.568726	-87.971931
349.241638	-83.398979
349.914551	-84.319649
350.587463	-85.280388
351.260376	-86.777512
351.933289	-86.502327
352.606201	-84.842522
353.279114	-88.751312
353.952026	-85.884453
354.624939	-87.848961
355.297852	-85.729736
355.970764	-88.325447
356.643677	-86.645859
357.316589	-86.504234
357.989502	-87.205208
358.662415	-85.772797
359.335327	-87.637695
360.008240	-91.410149
360.681152	-86.379166
361.354065	-87.189743
362.026978	-86.229111
362.699890	-89.356224
363.372803	-89.663826
364.045715	-90.816772
364.718628	-88.112610
365.391541	-86.809250
366.064453	-89.416443
366.737366	-92.700737
367.410278	-88.837082
368.083191	-90.980621
368.756104	-88.792534
369.429016	-88.567795
370.101929	-90.013336
370.774841	-88.671959
371.447754	-90.427101
372.120667	-90.151527
372.793579	-90.857201
373.466492	-88.055206
374.139404	-91.968658
374.812317	-88.532318
375.485229	-87.444328
376.158142	-87.477516
376.831055	-88.587883
377.503967	-90.207451
378.176880	-90.491402
378.849792	-90.828918
379.522705	-89.924904
380.195618	-92.689781
380.868530	-86.643280
381.541443	-93.087730
382.214355	-90.729965
382.887268	-89.137924
383.560181	-90.466248
384.233093	-89.225464
384.906006	-89.879265
385.578918	-90.750061
386.251831	-88.835220
386.924744	-92.661613
387.597656	-92.916588
388.270569	-90.812881
388.943481	-91.376579
389.616394	-90.277885
390.289307	-91.243073
390.962219	-89.816422
391.635132	-89.501678
392.308044	-88.771736
392.980957	-91.459396
393.653870	-89.032677
394.326782	-91.689034
394.999695	-89.314758
395.672607	-97.461945
396.345520	-89.769806
397.018433	-94.733589
397.691345	-89.961418
398.364258	-89.865242
399.037170	-90.158302
399.710083	-89.579124
400.382996	-88.808968
401.055908	-89.582954
401.728821	-95.197296
402.401733	-89.546021
403.074646	-91.766396
403.747559	-93.207588
404.420471	-99.672714
405.093384	-91.285690
405.766296	-93.418610
406.439209	-90.363441
407.112122	-92.020645
407.785034	-89.516441
408.457947	-90.872002
409.130859	-89.270042
409.803772	-94.063850
410.476685	-92.825302
411.149597	-90.516769
411.822510	-92.866455
412.495422	-94.590492
413.168335	-94.025337
413.841248	-91.817474
414.514160	-90.424500
415.187073	-89.702110
415.859985	-94.019981
416.532898	-93.080605
417.205811	-95.842339
417.878723	-96.005424
418.551636	-98.353615
419.224548	-99.148033
419.897461	-92.739265
420.570374	-93.324692
421.243286	-96.021980
421.916199	-92.674362
422.589111	-93.199654
423.262024	-92.696594
423.934937	-96.258789
424.607849	-96.379448
425.280762	-93.025291
425.953674	-96.527847
426.626587	-94.416771
427.299500	-91.986015
427.972412	-92.592056
428.645325	-92.647034
429.318237	-92.654205
429.991150	-93.248283
430.664063	-95.055923
431.336975	-94.850540
432.009888	-95.499229
432.682800	-93.337830
433.355713	-93.960602
434.028625	-96.236732
434.701538	-92.237961
435.374451	-96.339874
436.047363	-90.677521
436.720276	-92.483215
437.393188	-93.747635
438.066101	-93.972923
438.739014	-94.184517
439.411926	-90.495682
440.084839	-95.288788
440.757751	-92.530968
441.430664	-94.902939
442.103577	-92.400948
442.776489	-94.447617
443.449402	-94.255806
444.122314	-95.053322
444.795227	-96.585754
445.468140	-93.343842
446.141052	-90.339798
446.813965	-92.570412
447.486877	-92.168472
448.159790	-91.778748
448.832703	-92.386238
449.505615	-90.381332
450.178528	-88.889305
450.851440	-90.425415
451.524353	-92.770409
452.197266	-94.449791
452.870178	-92.100105
453.543091	-91.743561
454.216003	-92.246208
454.888916	-92.580696
455.561829	-92.953590
456.234741	-90.880653
456.907654	-92.431183
457.580566	-94.209969
458.253479	-94.561600
458.926392	-93.520905
459.599304	-94.904472
460.272217	-92.177956
460.945129	-92.737961
461.618042	-95.625359
462.290955	-93.340973
462.963867	-95.319572
463.636780	-91.723656
464.309692	-89.187981
464.982605	-93.858307
465.655518	-98.907433
466.328430	-96.121628
467.001343	-93.392021
467.674255	-92.868279
468.347168	-91.581444
469.020081	-102.066475
469.692993	-95.930679
470.365906	-96.401695
471.038818	-97.023628
471.711731	-95.904671
472.384644	-93.817520
473.057556	-92.408730
473.730469	-94.334595
474.403381	-93.982430
475.076294	-91.092888
475.749207	-90.440979
476.422119	-96.096321
477.095032	-95.280823
477.767944	-92.366081
478.440857	-94.845184
479.113770	-90.977661
479.786682	-90.020676
480.459595	-91.583298
481.132507	-96.403984
481.805420	-97.328278
482.478333	-93.605736
483.151245	-95.796494
483.824158	-95.726471
484.497070	-96.894493
485.169983	-99.514778
485.842896	-98.092888
486.515808	-90.458717
487.188721	-90.061546
487.861633	-91.294495
488.534546	-95.469757
489.207458	-94.536560
489.880371	-91.899101
490.553284	-93.482079
491.226196	-90.990616
491.899109	-94.604622
492.572021	-93.248627
493.244934	-93.624489
493.917847	-95.805199
494.590759	-93.995354
495.263672	-96.464394
495.936584	-95.421028
496.609497	-92.759079
497.282410	-91.662483
497.955322	-93.496620
498.628235	-91.039093
499.301147	-95.101593
499.974060	-92.023972
500.646973	-92.230904
501.319885	-90.692780
501.992798	-92.806519
502.665710	-95.612732
503.338623	-97.750580
504.011536	-96.203224
504.684448	-95.444145
505.357361	-92.209236
506.030273	-92.065880
506.703186	-90.175644
507.376099	-94.850304
508.049011	-96.865173
508.721924	-91.358406
509.394836	-91.797310
510.067749	-92.055832
510.740662	-94.240082
511.413574	-93.430862
512.086487	-92.370316
512.759399	-95.755432
513.432312	-95.007835
514.105225	-96.275719
514.778137	-92.774277
515.451050	-92.122002
516.123962	-93.096268
516.796875	-95.378822
517.469788	-97.292061
518.142700	-96.581200
