Frequency (Hz)	Level (dB)
0.672913	-85.045380
1.345825	-82.910782
2.018738	-81.616096
2.691650	-79.403786
3.364563	-76.732300
4.037476	-71.204567
4.710388	-69.138046
5.383301	-67.384117
6.056213	-66.577278
6.729126	-60.628613
7.402039	-61.122952
8.074951	-58.486900
8.747864	-53.609638
9.420776	-53.242428
10.093689	-59.711948
10.766602	-56.610828
11.439514	-57.146759
12.112427	-59.719082
12.785339	-61.842480
13.458252	-62.538353
14.131165	-67.581299
14.804077	-65.991264
15.476990	-65.445435
16.149902	-64.252586
16.822815	-66.505424
17.495728	-65.508522
18.168640	-67.132614
18.841553	-67.362923
19.514465	-68.226456
20.187378	-68.649055
20.860291	-69.538208
21.533203	-66.688660
22.206116	-66.744865
22.879028	-67.611862
23.551941	-67.052528
24.224854	-66.840256
24.897766	-65.086990
25.570679	-64.158897
26.243591	-66.164322
26.916504	-65.753113
27.589417	-66.595490
28.262329	-66.946014
28.935242	-66.855225
29.608154	-64.702126
30.281067	-64.143089
30.953979	-65.257767
31.626892	-65.489342
32.299805	-64.420219
32.972717	-64.475601
33.645630	-64.795288
34.318542	-65.060211
34.991455	-63.570343
35.664368	-63.995094
36.337280	-64.907036
37.010193	-63.865704
37.683105	-63.956005
38.356018	-62.721893
39.028931	-63.411579
39.701843	-63.535069
40.374756	-63.500286
41.047668	-63.526241
41.720581	-63.630188
42.393494	-63.265423
43.066406	-63.455254
43.739319	-62.396629
44.412231	-62.404209
45.085144	-62.397167
45.758057	-59.342407
46.430969	-59.412827
47.103882	-63.265263
47.776794	-63.223927
48.449707	-62.936287
49.122620	-61.876400
49.795532	-59.731499
50.468445	-63.066914
51.141357	-62.314907
51.814270	-61.894955
52.487183	-61.565620
53.160095	-61.770027
53.833008	-61.521076
54.505920	-61.764240
55.178833	-61.646004
55.851746	-61.232292
56.524658	-61.426212
57.197571	-61.565968
57.870483	-61.615482
58.543396	-61.196739
59.216309	-61.019966
59.889221	-60.984753
60.562134	-60.851051
61.235046	-61.272106
61.907959	-61.134705
62.580872	-60.577526
63.253784	-60.821869
63.926697	-61.173267
64.599609	-60.915619
65.272522	-61.002216
65.945435	-60.724747
66.618347	-61.095203
67.291260	-60.932995
67.964172	-60.500431
68.637085	-60.671024
69.309998	-61.022606
69.982910	-60.843018
70.655823	-60.763283
71.328735	-60.618530
72.001648	-60.243248
72.674561	-60.380913
73.347473	-60.646889
74.020386	-60.625900
74.693298	-60.712101
75.366211	-60.866573
76.039124	-60.664421
76.712036	-60.493889
77.384949	-60.709377
78.057861	-60.638206
78.730774	-60.352245
79.403687	-60.563103
80.076599	-60.344212
80.749512	-60.385822
81.422424	-60.777920
82.095337	-60.665882
82.768250	-60.547218
83.441162	-60.687820
84.114075	-60.415039
84.786987	-60.082294
85.459900	-59.663174
86.132813	-59.365383
86.805725	-59.791309
87.478638	-59.712830
88.151550	-60.036114
88.824463	-60.047493
89.497375	-60.263275
90.170288	-60.270664
90.843201	-60.179554
91.516113	-59.487350
92.189026	-58.832661
92.861938	-60.165424
93.534851	-60.155651
94.207764	-60.196705
94.880676	-59.906822
95.553589	-59.889549
96.226501	-60.016655
96.899414	-59.589703
97.572327	-59.618912
98.245239	-59.646709
98.918152	-59.940563
99.591064	-59.931877
100.263977	-59.339176
100.936890	-59.516544
101.609802	-59.815807
102.282715	-59.858307
102.955627	-59.733002
103.628540	-60.016037
104.301453	-59.911907
104.974365	-59.851784
105.647278	-59.901333
106.320190	-59.724491
106.993103	-59.822350
107.666016	-59.678017
108.338928	-59.840298
109.011841	-59.923149
109.684753	-59.747517
110.357666	-59.923786
111.030579	-59.697262
111.703491	-59.429356
112.376404	-59.616978
113.049316	-59.577610
113.722229	-59.684540
114.395142	-59.571613
115.068054	-59.492729
115.740967	-59.510616
116.413879	-59.514389
117.086792	-59.404324
117.759705	-59.582809
118.432617	-59.276810
119.105530	-59.563702
119.778442	-59.574543
120.451355	-59.547424
121.124268	-59.624233
121.797180	-59.530956
122.470093	-59.670185
123.143005	-59.374218
123.815918	-59.363590
124.488831	-59.514000
125.161743	-59.532074
125.834656	-59.697472
126.507568	-59.792858
127.180481	-59.646652
127.853394	-59.660110
128.526306	-59.531391
129.199219	-59.736618
129.872131	-59.646175
130.545044	-59.517879
131.217957	-59.543190
131.890869	-59.549442
132.563782	-59.216694
133.236694	-59.290089
133.909607	-59.431988
134.582520	-59.448082
135.255432	-59.512840
135.928345	-59.471607
136.601257	-59.378258
137.274170	-59.284298
137.947083	-59.636974
138.619995	-59.328957
139.292908	-59.590202
139.965820	-59.611652
140.638733	-59.243599
141.311646	-59.534618
141.984558	-59.534775
142.657471	-59.454689
143.330383	-59.578087
144.003296	-59.352303
144.676208	-59.345066
145.349121	-59.383907
146.022034	-59.485775
146.694946	-59.382420
147.367859	-59.199726
148.040771	-59.618546
148.713684	-59.858948
149.386597	-59.113914
150.059509	-58.917286
150.732422	-59.507511
151.405334	-59.169167
152.078247	-59.364449
152.751160	-59.290745
153.424072	-59.316113
154.096985	-59.155926
154.769897	-59.397827
155.442810	-59.452675
156.115723	-59.354435
156.788635	-59.451572
157.461548	-59.382229
158.134460	-59.204472
158.807373	-59.374195
159.480286	-59.240395
160.153198	-59.327686
160.826111	-59.198807
161.499023	-59.289394
162.171936	-59.412548
162.844849	-59.418541
163.517761	-59.483665
164.190674	-59.318268
164.863586	-59.352581
165.536499	-59.424679
166.209412	-59.275249
166.882324	-59.452652
167.555237	-59.462017
168.228149	-59.332321
168.901062	-59.581020
169.573975	-59.382973
170.246887	-59.352570
170.919800	-59.466995
171.592712	-59.404995
172.265625	-59.347450
172.938538	-59.370342
173.611450	-59.392078
174.284363	-59.581772
