Frequency (Hz)	Level (dB)
0.672913	-92.004951
1.345825	-89.047081
2.018738	-83.000511
2.691650	-81.250137
3.364563	-72.666901
4.037476	-72.403099
4.710388	-69.226517
5.383301	-61.190918
6.056213	-61.814388
6.729126	-55.488144
7.402039	-53.221176
8.074951	-50.292526
8.747864	-43.864594
9.420776	-50.464684
10.093689	-58.854069
10.766602	-53.546242
11.439514	-56.087940
12.112427	-68.638214
12.785339	-57.513073
13.458252	-54.721214
14.131165	-62.734299
14.804077	-65.312210
15.476990	-57.034622
16.149902	-62.696346
16.822815	-66.277901
17.495728	-58.650978
18.168640	-62.341511
18.841553	-70.680054
19.514465	-64.881058
20.187378	-64.988747
20.860291	-69.848984
21.533203	-70.885963
22.206116	-65.502411
22.879028	-70.812935
23.551941	-74.339211
24.224854	-66.492676
24.897766	-70.323601
25.570679	-74.071976
26.243591	-71.110451
26.916504	-67.652901
27.589417	-66.294327
28.262329	-71.228912
28.935242	-67.843849
29.608154	-70.154716
30.281067	-71.364731
30.953979	-70.595604
31.626892	-71.002213
32.299805	-67.955826
32.972717	-65.401886
33.645630	-67.008339
34.318542	-67.207619
34.991455	-65.090309
35.664368	-64.558960
36.337280	-59.818874
37.010193	-59.141487
37.683105	-55.058727
38.356018	-53.391254
39.028931	-53.180702
39.701843	-51.330185
40.374756	-54.144798
41.047668	-57.627338
41.720581	-57.532532
42.393494	-60.082294
43.066406	-64.356087
43.739319	-62.633331
44.412231	-64.240158
45.085144	-62.804993
45.758057	-53.816895
46.430969	-52.816681
47.103882	-67.470634
47.776794	-71.147964
48.449707	-71.706757
49.122620	-71.074257
49.795532	-64.852333
50.468445	-67.789459
51.141357	-76.158760
51.814270	-75.686005
52.487183	-76.427521
53.160095	-78.215416
53.833008	-77.885674
54.505920	-80.583855
55.178833	-78.261559
55.851746	-77.204826
56.524658	-78.332657
57.197571	-81.254601
57.870483	-78.465652
58.543396	-78.979828
59.216309	-78.536903
59.889221	-77.400551
60.562134	-79.379211
61.235046	-77.956345
61.907959	-80.304443
62.580872	-80.816238
63.253784	-81.240814
63.926697	-77.230698
64.599609	-79.083839
65.272522	-75.423248
65.945435	-73.815926
66.618347	-74.690102
67.291260	-75.166084
67.964172	-75.645699
68.637085	-79.209694
69.309998	-78.595978
69.982910	-77.311356
70.655823	-80.411102
71.328735	-77.793343
72.001648	-76.894028
72.674561	-77.194084
73.347473	-76.667137
74.020386	-74.217300
74.693298	-75.321381
