Frequency (Hz)	Level (dB)
0.672913	-93.310982
1.345825	-82.479279
2.018738	-80.153564
2.691650	-80.161560
3.364563	-78.638397
4.037476	-74.037605
4.710388	-74.555878
5.383301	-74.980965
6.056213	-64.572227
6.729126	-60.110344
7.402039	-62.042564
8.074951	-55.632416
8.747864	-57.620552
9.420776	-58.068600
10.093689	-56.127934
10.766602	-58.438671
11.439514	-58.383293
12.112427	-63.332806
12.785339	-62.683495
13.458252	-64.058968
14.131165	-67.608330
14.804077	-65.431152
15.476990	-60.719685
16.149902	-64.691956
16.822815	-66.068710
17.495728	-63.123657
18.168640	-64.209488
18.841553	-70.944931
19.514465	-70.472473
20.187378	-68.989525
20.860291	-69.914322
21.533203	-73.110168
22.206116	-69.078888
22.879028	-72.839737
23.551941	-72.299149
24.224854	-76.101196
24.897766	-75.258698
25.570679	-74.770821
26.243591	-73.920349
26.916504	-74.851471
27.589417	-75.872894
28.262329	-75.969650
28.935242	-72.242027
29.608154	-76.902939
30.281067	-79.565552
30.953979	-80.455376
31.626892	-77.427917
32.299805	-81.347252
32.972717	-77.307274
33.645630	-73.829033
34.318542	-74.070534
34.991455	-74.028648
35.664368	-76.903221
36.337280	-73.346901
37.010193	-76.136742
37.683105	-80.622101
38.356018	-77.329659
39.028931	-80.804626
39.701843	-71.464020
40.374756	-71.671738
41.047668	-70.489357
41.720581	-79.649010
42.393494	-80.252472
43.066406	-77.914284
43.739319	-80.083771
44.412231	-79.951637
45.085144	-77.967789
45.758057	-64.780571
46.430969	-65.119659
47.103882	-80.493607
47.776794	-80.093491
48.449707	-80.785545
49.122620	-78.202896
49.795532	-64.513947
50.468445	-67.701485
51.141357	-80.338577
51.814270	-82.962692
52.487183	-80.768951
53.160095	-84.131912
53.833008	-82.508896
54.505920	-82.900429
55.178833	-82.914337
55.851746	-82.289314
56.524658	-81.489700
57.197571	-81.673332
57.870483	-83.511444
58.543396	-82.364632
59.216309	-83.762253
59.889221	-83.389168
60.562134	-80.100670
61.235046	-73.056023
61.907959	-80.805176
62.580872	-79.919144
63.253784	-81.660606
63.926697	-83.422188
64.599609	-85.655891
65.272522	-81.419868
65.945435	-80.679169
66.618347	-77.449150
67.291260	-83.213753
67.964172	-81.650337
68.637085	-81.621872
69.309998	-84.231026
69.982910	-82.116936
70.655823	-84.981659
71.328735	-80.849182
72.001648	-82.553200
72.674561	-82.853012
73.347473	-84.999237
74.020386	-83.652229
74.693298	-84.132919
75.366211	-86.164940
76.039124	-84.419861
76.712036	-85.050705
77.384949	-83.922516
78.057861	-82.405052
78.730774	-88.823479
79.403687	-87.318100
80.076599	-79.374733
80.749512	-85.950668
81.422424	-80.333122
82.095337	-79.355278
82.768250	-84.878845
83.441162	-79.758469
84.114075	-76.277390
84.786987	-80.228989
85.459900	-82.060501
86.132813	-78.274902
86.805725	-80.981133
87.478638	-84.431282
88.151550	-81.673279
88.824463	-83.320068
