Frequency (Hz)	Level (dB)
0.672913	-93.200966
1.345825	-80.761169
2.018738	-78.743507
2.691650	-82.026451
3.364563	-75.717041
4.037476	-74.608200
4.710388	-71.954849
5.383301	-73.250313
6.056213	-68.658180
6.729126	-63.394527
7.402039	-68.533173
8.074951	-52.321358
8.747864	-49.954014
9.420776	-54.790672
10.093689	-58.063499
10.766602	-54.945316
11.439514	-55.327019
12.112427	-62.048847
12.785339	-60.244686
13.458252	-58.941570
14.131165	-68.422150
14.804077	-69.394608
15.476990	-60.130463
16.149902	-69.757683
16.822815	-73.974594
17.495728	-61.973682
18.168640	-64.035538
18.841553	-69.629387
19.514465	-68.560738
20.187378	-66.906433
20.860291	-77.013924
21.533203	-73.865250
22.206116	-72.000008
22.879028	-76.736191
23.551941	-74.357315
24.224854	-71.030838
24.897766	-69.514534
25.570679	-72.624878
26.243591	-73.510544
26.916504	-71.062469
27.589417	-69.979462
28.262329	-72.869774
28.935242	-69.928467
29.608154	-65.750992
30.281067	-70.549164
30.953979	-74.753891
31.626892	-75.568367
32.299805	-76.660858
32.972717	-74.462387
33.645630	-75.932213
34.318542	-75.582558
34.991455	-80.560020
35.664368	-76.302216
36.337280	-73.891930
37.010193	-78.480217
37.683105	-76.407593
38.356018	-74.908112
39.028931	-77.365753
39.701843	-74.520264
40.374756	-67.610313
41.047668	-64.938545
41.720581	-76.856201
42.393494	-78.703156
43.066406	-79.196548
43.739319	-75.756577
44.412231	-71.283722
45.085144	-64.950577
45.758057	-53.929695
46.430969	-54.150963
47.103882	-72.729767
47.776794	-74.919075
48.449707	-81.497276
49.122620	-73.800827
49.795532	-67.345375
50.468445	-70.953690
51.141357	-83.874825
51.814270	-84.221809
52.487183	-82.902367
53.160095	-81.841431
53.833008	-81.463242
54.505920	-79.800369
55.178833	-81.484352
55.851746	-85.414757
56.524658	-80.190002
57.197571	-82.907837
57.870483	-80.430565
58.543396	-80.142944
59.216309	-83.570465
59.889221	-82.996429
60.562134	-82.328995
61.235046	-76.142120
61.907959	-79.487335
62.580872	-79.894119
63.253784	-78.034485
63.926697	-83.140518
64.599609	-86.526909
