Frequency (Hz)	Level (dB)
0.672913	-93.690376
1.345825	-88.337502
2.018738	-82.254379
2.691650	-78.152100
3.364563	-73.126465
4.037476	-68.592308
4.710388	-67.374214
5.383301	-61.237114
6.056213	-58.452492
6.729126	-53.023750
7.402039	-51.014236
8.074951	-50.978489
8.747864	-46.351742
9.420776	-51.211937
10.093689	-57.411427
10.766602	-55.945644
11.439514	-57.909512
12.112427	-65.058334
12.785339	-59.484196
13.458252	-56.715240
14.131165	-64.116783
14.804077	-63.064278
15.476990	-56.800827
16.149902	-60.213039
16.822815	-66.230927
17.495728	-59.471870
18.168640	-63.189632
18.841553	-71.968590
19.514465	-63.023121
20.187378	-62.240845
20.860291	-70.808723
21.533203	-71.695473
22.206116	-67.490936
22.879028	-71.975182
23.551941	-70.945091
24.224854	-65.782547
24.897766	-71.720879
25.570679	-72.887299
26.243591	-70.570541
26.916504	-74.985367
27.589417	-73.438919
28.262329	-74.044472
28.935242	-74.906670
29.608154	-69.619926
30.281067	-72.275208
30.953979	-72.872597
31.626892	-74.569557
32.299805	-73.661209
32.972717	-72.100433
33.645630	-75.274124
34.318542	-73.189034
34.991455	-76.964783
35.664368	-76.093452
36.337280	-79.620567
37.010193	-84.421524
37.683105	-83.025383
38.356018	-72.121208
39.028931	-75.425957
39.701843	-76.249481
40.374756	-75.125229
41.047668	-73.400955
41.720581	-75.925095
42.393494	-77.059608
43.066406	-78.073616
43.739319	-78.667480
44.412231	-75.397728
45.085144	-74.582657
45.758057	-63.375240
46.430969	-62.539799
47.103882	-76.033478
47.776794	-77.459663
48.449707	-78.337646
49.122620	-76.737518
49.795532	-65.846413
50.468445	-69.686623
51.141357	-78.129082
51.814270	-77.474953
52.487183	-78.410400
53.160095	-79.465889
53.833008	-83.603241
54.505920	-81.706482
55.178833	-81.431190
55.851746	-78.345062
56.524658	-80.172218
57.197571	-84.940674
57.870483	-82.434265
58.543396	-85.171318
59.216309	-84.153664
59.889221	-82.181824
60.562134	-77.592453
61.235046	-72.798996
61.907959	-79.835480
62.580872	-84.019653
63.253784	-86.653381
63.926697	-81.590302
64.599609	-80.714653
65.272522	-81.595161
65.945435	-83.655235
66.618347	-82.744240
67.291260	-86.390808
67.964172	-81.361664
68.637085	-84.860329
69.309998	-84.139275
69.982910	-83.762611
70.655823	-83.138924
71.328735	-84.520897
72.001648	-83.621178
72.674561	-85.388298
73.347473	-84.714882
74.020386	-82.813805
74.693298	-85.694016
75.366211	-82.480591
76.039124	-80.386536
76.712036	-81.370438
77.384949	-83.315620
78.057861	-84.977768
78.730774	-83.832932
79.403687	-82.496147
80.076599	-83.235855
80.749512	-82.077629
81.422424	-79.912315
82.095337	-81.230858
82.768250	-80.579414
83.441162	-81.972885
84.114075	-82.593094
84.786987	-84.429916
85.459900	-85.442421
86.132813	-84.914833
86.805725	-83.031052
87.478638	-81.349808
88.151550	-85.168579
88.824463	-83.991768
89.497375	-83.200653
90.170288	-80.502342
90.843201	-82.711113
91.516113	-81.807976
92.189026	-72.687050
92.861938	-77.841263
93.534851	-83.527657
94.207764	-84.926712
94.880676	-84.708282
95.553589	-80.721146
96.226501	-82.255714
96.899414	-84.935387
97.572327	-84.818573
98.245239	-85.752731
98.918152	-78.754242
99.591064	-77.132950
100.263977	-83.176765
100.936890	-87.507782
101.609802	-86.859222
102.282715	-86.297066
102.955627	-87.830345
103.628540	-86.988503
104.301453	-82.839149
104.974365	-84.402954
105.647278	-86.059189
106.320190	-85.442902
106.993103	-89.075394
107.666016	-84.480675
108.338928	-86.139984
109.011841	-84.804451
109.684753	-86.935844
110.357666	-84.419182
111.030579	-84.311760
111.703491	-90.694504
112.376404	-86.860741
113.049316	-84.496193
113.722229	-89.463196
114.395142	-84.010139
115.068054	-88.890602
115.740967	-86.907089
116.413879	-87.095619
117.086792	-85.669136
117.759705	-89.897018
118.432617	-87.545456
119.105530	-86.219521
119.778442	-92.234940
120.451355	-87.608109
121.124268	-87.977516
121.797180	-84.019066
122.470093	-83.938866
123.143005	-86.894547
123.815918	-85.353561
124.488831	-86.983322
125.161743	-86.928467
125.834656	-85.649277
126.507568	-83.299339
127.180481	-89.247284
127.853394	-90.751671
128.526306	-88.484688
129.199219	-83.624214
129.872131	-81.214630
130.545044	-84.679741
131.217957	-85.816063
131.890869	-86.400879
132.563782	-84.867073
133.236694	-83.718361
133.909607	-87.383995
134.582520	-87.062241
135.255432	-87.380219
135.928345	-90.824860
136.601257	-88.294327
137.274170	-87.902649
137.947083	-88.345200
138.619995	-85.296364
139.292908	-87.718971
139.965820	-86.867889
140.638733	-89.516998
141.311646	-88.977226
141.984558	-84.267487
142.657471	-86.208740
143.330383	-89.736519
144.003296	-92.664993
144.676208	-96.801384
145.349121	-88.550308
146.022034	-89.223228
146.694946	-89.178001
147.367859	-87.862617
148.040771	-83.858635
148.713684	-81.407936
149.386597	-80.746193
150.059509	-74.588089
150.732422	-84.512299
151.405334	-87.991554
152.078247	-87.340683
152.751160	-90.377457
153.424072	-90.690491
154.096985	-87.556618
154.769897	-85.628922
155.442810	-83.998199
156.115723	-85.691002
156.788635	-87.096138
157.461548	-89.582611
158.134460	-86.748070
158.807373	-88.829033
159.480286	-89.224571
160.153198	-84.910416
160.826111	-91.564583
161.499023	-87.654427
162.171936	-88.555054
162.844849	-88.733391
163.517761	-90.095673
164.190674	-88.648216
164.863586	-86.628609
165.536499	-87.729515
166.209412	-90.169258
166.882324	-89.166702
167.555237	-87.698784
168.228149	-89.283463
168.901062	-90.659676
169.573975	-90.142395
170.246887	-89.978172
170.919800	-89.345848
171.592712	-91.440933
172.265625	-88.713623
172.938538	-90.949600
173.611450	-84.991753
174.284363	-87.219933
174.957275	-93.268623
175.630188	-90.073853
176.303101	-89.257965
176.976013	-87.385658
177.648926	-89.839195
178.321838	-86.372421
178.994751	-88.636658
179.667664	-89.396309
180.340576	-89.424347
181.013489	-88.097542
181.686401	-87.838524
182.359314	-86.854904
183.032227	-89.722588
183.705139	-86.890755
184.378052	-92.740547
185.050964	-88.361221
185.723877	-89.566162
186.396790	-89.676338
187.069702	-87.235222
187.742615	-89.286652
188.415527	-91.409142
189.088440	-89.667068
189.761353	-91.010025
190.434265	-94.608749
191.107178	-89.992058
191.780090	-90.590607
192.453003	-88.410561
193.125916	-86.957069
