Frequency (Hz)	Level (dB)
0.672913	-89.067413
1.345825	-79.896034
2.018738	-77.371437
2.691650	-81.703659
3.364563	-75.889252
4.037476	-74.250656
4.710388	-71.213219
5.383301	-73.329689
6.056213	-68.800117
6.729126	-63.554802
7.402039	-69.747963
8.074951	-53.057251
8.747864	-50.160702
9.420776	-54.897469
10.093689	-56.829617
10.766602	-54.013336
11.439514	-54.560020
12.112427	-61.107334
12.785339	-60.084644
13.458252	-59.341251
14.131165	-67.335381
14.804077	-68.526939
15.476990	-59.828365
16.149902	-67.879715
16.822815	-72.631042
17.495728	-61.684025
18.168640	-63.826817
18.841553	-68.478485
19.514465	-69.385353
20.187378	-68.282494
20.860291	-75.086594
21.533203	-76.081474
22.206116	-71.163734
22.879028	-77.419334
23.551941	-72.773903
24.224854	-68.345795
24.897766	-71.217079
25.570679	-70.791252
26.243591	-70.257309
26.916504	-69.742310
27.589417	-71.889427
28.262329	-73.708153
28.935242	-64.893494
29.608154	-61.372711
30.281067	-65.198151
30.953979	-67.967453
31.626892	-67.833084
32.299805	-71.918312
32.972717	-65.142731
33.645630	-64.659767
34.318542	-61.793617
34.991455	-60.730312
35.664368	-60.305580
36.337280	-59.426338
37.010193	-52.738178
37.683105	-47.363285
38.356018	-44.815292
39.028931	-46.179718
39.701843	-49.021305
40.374756	-53.764194
41.047668	-59.391537
41.720581	-58.883583
42.393494	-56.824322
43.066406	-56.982319
43.739319	-58.926979
44.412231	-62.245495
45.085144	-62.987064
45.758057	-53.312500
46.430969	-53.378887
47.103882	-62.234905
47.776794	-64.997353
48.449707	-69.149887
49.122620	-70.175812
49.795532	-65.912834
50.468445	-68.987671
51.141357	-71.547920
51.814270	-71.769363
52.487183	-77.832428
53.160095	-77.349426
53.833008	-81.142853
54.505920	-82.064201
55.178833	-80.166122
55.851746	-77.641731
56.524658	-75.504211
57.197571	-79.266533
57.870483	-79.334923
58.543396	-75.740059
59.216309	-77.795540
59.889221	-74.543877
60.562134	-76.412994
61.235046	-77.197006
61.907959	-77.960075
62.580872	-78.729828
63.253784	-79.341644
63.926697	-82.110664
64.599609	-81.880402
65.272522	-82.727432
65.945435	-83.880516
66.618347	-81.625175
67.291260	-80.247284
67.964172	-75.978256
68.637085	-73.415779
69.309998	-78.918739
69.982910	-74.459747
70.655823	-78.554810
71.328735	-80.577293
72.001648	-76.333702
72.674561	-78.845688
73.347473	-80.977997
74.020386	-81.913383
74.693298	-78.540115
75.366211	-77.176453
76.039124	-73.685783
76.712036	-77.300430
77.384949	-78.547005
78.057861	-78.702858
78.730774	-81.684029
79.403687	-82.932808
80.076599	-77.746666
80.749512	-76.296188
81.422424	-77.849045
82.095337	-78.615723
82.768250	-76.892220
83.441162	-72.157883
84.114075	-70.608780
84.786987	-67.939713
85.459900	-74.975319
86.132813	-80.651535
86.805725	-79.814461
87.478638	-76.533516
88.151550	-76.008247
88.824463	-76.701538
89.497375	-78.893112
90.170288	-85.806091
90.843201	-81.780136
91.516113	-81.877380
92.189026	-77.074455
92.861938	-85.797913
93.534851	-82.553764
94.207764	-83.570114
94.880676	-85.641975
95.553589	-87.787270
96.226501	-82.769226
96.899414	-84.059563
97.572327	-82.427757
98.245239	-77.983788
98.918152	-76.507202
99.591064	-75.734207
100.263977	-74.591400
100.936890	-82.463722
101.609802	-79.350220
102.282715	-83.100800
102.955627	-77.877609
103.628540	-77.575790
104.301453	-78.616966
104.974365	-80.117302
105.647278	-82.099564
106.320190	-78.120422
106.993103	-80.057861
107.666016	-78.690399
108.338928	-76.638367
109.011841	-84.089508
109.684753	-80.125526
110.357666	-79.102242
111.030579	-78.951210
111.703491	-77.370262
112.376404	-78.737320
113.049316	-81.630608
113.722229	-81.894691
114.395142	-84.237045
115.068054	-82.312103
115.740967	-77.237015
116.413879	-79.866257
117.086792	-81.843407
117.759705	-84.575203
118.432617	-84.429695
119.105530	-83.423851
119.778442	-85.372108
120.451355	-83.369324
121.124268	-82.711411
121.797180	-86.406944
122.470093	-84.990852
123.143005	-83.553429
123.815918	-85.322937
124.488831	-84.889992
125.161743	-84.980515
125.834656	-89.204170
126.507568	-85.534355
127.180481	-90.333221
127.853394	-90.224297
128.526306	-83.269501
129.199219	-84.894501
129.872131	-85.740669
130.545044	-88.582008
131.217957	-83.490425
131.890869	-84.914986
132.563782	-89.969543
133.236694	-86.456726
133.909607	-86.526985
134.582520	-87.355667
135.255432	-84.372139
135.928345	-86.751503
136.601257	-92.905830
137.274170	-87.282150
137.947083	-80.565125
138.619995	-81.911896
139.292908	-83.339157
139.965820	-84.335052
140.638733	-85.297020
141.311646	-88.025192
141.984558	-85.481133
142.657471	-85.462433
143.330383	-85.934425
144.003296	-86.685158
144.676208	-87.550743
145.349121	-87.935440
146.022034	-82.394485
146.694946	-83.126610
147.367859	-85.523766
148.040771	-88.152779
148.713684	-83.901451
149.386597	-80.489830
150.059509	-77.531204
150.732422	-84.626442
151.405334	-85.785385
152.078247	-85.140854
152.751160	-85.845528
153.424072	-84.813881
154.096985	-85.470947
154.769897	-87.597977
155.442810	-86.146461
156.115723	-84.655426
156.788635	-85.453888
157.461548	-85.080521
158.134460	-82.721039
158.807373	-85.014893
159.480286	-88.739502
160.153198	-86.769081
160.826111	-83.651993
161.499023	-84.878418
162.171936	-85.593849
162.844849	-87.243095
163.517761	-86.065331
164.190674	-86.687363
164.863586	-88.260986
165.536499	-87.091515
