Frequency (Hz)	Level (dB)
0.672913	-83.444092
1.345825	-95.436035
2.018738	-82.712242
2.691650	-83.391594
3.364563	-80.345955
4.037476	-77.072334
4.710388	-76.015495
5.383301	-76.402725
6.056213	-73.986565
6.729126	-69.782616
7.402039	-65.106468
8.074951	-59.013447
8.747864	-50.442093
9.420776	-56.449913
10.093689	-56.336548
10.766602	-57.178078
11.439514	-57.583130
12.112427	-60.917786
12.785339	-66.468803
13.458252	-64.210815
14.131165	-69.643410
14.804077	-69.862305
15.476990	-69.346817
16.149902	-73.105644
16.822815	-75.784416
17.495728	-76.242317
18.168640	-69.878288
18.841553	-73.300896
19.514465	-78.687515
20.187378	-77.552750
20.860291	-76.070709
21.533203	-76.864944
22.206116	-76.248825
22.879028	-75.998489
23.551941	-75.870720
24.224854	-71.426193
24.897766	-72.782806
25.570679	-74.400307
26.243591	-69.886917
26.916504	-67.927063
27.589417	-66.905762
28.262329	-73.626015
28.935242	-74.194427
29.608154	-75.941803
30.281067	-73.305992
30.953979	-71.497635
31.626892	-77.690742
32.299805	-77.614334
32.972717	-79.208565
33.645630	-72.311829
34.318542	-75.317711
34.991455	-77.956886
35.664368	-74.218651
36.337280	-75.903976
37.010193	-71.845078
37.683105	-71.780853
38.356018	-69.508209
39.028931	-69.512672
39.701843	-71.890198
40.374756	-68.873703
41.047668	-65.206299
41.720581	-70.515381
42.393494	-72.490143
43.066406	-74.112785
43.739319	-74.915253
44.412231	-68.215599
45.085144	-65.180580
45.758057	-54.620426
46.430969	-56.348667
47.103882	-72.931053
47.776794	-75.273811
48.449707	-74.021439
49.122620	-72.302971
49.795532	-64.833679
50.468445	-67.247353
51.141357	-72.222717
51.814270	-73.343864
52.487183	-75.728004
53.160095	-73.347542
53.833008	-73.816330
54.505920	-73.802475
55.178833	-72.857140
55.851746	-73.123825
56.524658	-71.763176
57.197571	-74.636169
57.870483	-75.437691
58.543396	-71.050957
59.216309	-71.299408
59.889221	-73.793816
60.562134	-70.890671
61.235046	-71.066994
61.907959	-73.272919
62.580872	-72.134590
63.253784	-72.090332
63.926697	-73.861572
64.599609	-71.665245
65.272522	-71.832558
65.945435	-73.814552
66.618347	-72.523506
67.291260	-78.395782
67.964172	-73.526932
68.637085	-70.902046
69.309998	-72.151009
69.982910	-73.926849
70.655823	-75.697533
71.328735	-74.512527
72.001648	-70.952667
72.674561	-73.577980
73.347473	-74.418777
74.020386	-74.720528
74.693298	-75.181541
75.366211	-74.951942
76.039124	-73.187500
76.712036	-72.343193
77.384949	-75.126373
78.057861	-72.521423
78.730774	-71.831955
79.403687	-71.705299
80.076599	-69.842850
80.749512	-76.123779
81.422424	-71.748146
82.095337	-72.823151
82.768250	-75.096962
83.441162	-70.676895
84.114075	-68.789497
84.786987	-71.517609
85.459900	-72.851952
86.132813	-73.005737
86.805725	-75.754204
87.478638	-74.383698
88.151550	-72.537796
88.824463	-75.768448
89.497375	-75.820915
90.170288	-75.083694
90.843201	-75.563644
91.516113	-75.299896
92.189026	-75.621735
92.861938	-74.965279
93.534851	-71.423332
94.207764	-72.582771
94.880676	-73.742317
95.553589	-74.760918
96.226501	-74.088104
96.899414	-73.706375
97.572327	-75.063751
98.245239	-76.358009
98.918152	-75.337608
99.591064	-74.145866
100.263977	-73.897247
100.936890	-73.697716
101.609802	-72.947701
102.282715	-70.616089
102.955627	-71.657646
103.628540	-72.254471
104.301453	-73.150566
104.974365	-75.787903
105.647278	-79.412254
106.320190	-74.390114
106.993103	-72.823174
107.666016	-73.495758
108.338928	-72.627762
109.011841	-71.632080
109.684753	-73.148621
110.357666	-72.967659
111.030579	-71.936134
111.703491	-71.545174
112.376404	-74.083473
113.049316	-77.302788
113.722229	-71.755981
114.395142	-71.268646
115.068054	-71.901962
115.740967	-72.379585
116.413879	-71.790329
117.086792	-71.896065
117.759705	-71.679932
118.432617	-70.761147
119.105530	-71.531670
119.778442	-71.307701
120.451355	-71.759140
121.124268	-74.964417
121.797180	-73.253113
122.470093	-75.556137
123.143005	-72.871223
123.815918	-72.340897
124.488831	-74.315247
125.161743	-74.386086
125.834656	-73.353233
126.507568	-75.455177
127.180481	-74.030487
127.853394	-71.058762
128.526306	-73.091187
129.199219	-74.183968
129.872131	-74.635109
130.545044	-76.603561
131.217957	-72.888260
131.890869	-72.077049
132.563782	-72.102333
133.236694	-74.117828
133.909607	-74.068901
134.582520	-71.406471
135.255432	-76.517838
135.928345	-74.171173
136.601257	-72.816559
137.274170	-73.524986
137.947083	-73.252090
138.619995	-72.898857
139.292908	-73.180229
139.965820	-73.466705
140.638733	-72.367928
141.311646	-75.720596
141.984558	-72.222656
142.657471	-74.412323
143.330383	-74.771347
144.003296	-74.359764
144.676208	-74.585136
145.349121	-73.067352
146.022034	-72.615540
146.694946	-71.159378
147.367859	-71.716805
148.040771	-72.515282
148.713684	-71.295799
149.386597	-73.095909
150.059509	-72.806282
150.732422	-72.829155
151.405334	-74.548630
152.078247	-76.232605
152.751160	-78.434578
153.424072	-74.326859
154.096985	-73.572319
154.769897	-72.249306
155.442810	-72.665161
156.115723	-73.670723
156.788635	-72.979172
157.461548	-71.148750
158.134460	-71.772026
158.807373	-71.500626
159.480286	-72.346687
160.153198	-74.807121
160.826111	-72.556519
161.499023	-72.702560
162.171936	-73.622078
162.844849	-72.699615
163.517761	-73.185150
164.190674	-71.870979
164.863586	-71.638611
165.536499	-70.174103
166.209412	-70.909355
166.882324	-72.604240
167.555237	-74.177895
168.228149	-72.957222
168.901062	-75.875305
169.573975	-73.550278
170.246887	-70.036446
170.919800	-73.490982
171.592712	-72.752098
172.265625	-71.157745
172.938538	-74.768219
173.611450	-72.580658
174.284363	-72.148094
174.957275	-73.016624
175.630188	-71.668442
176.303101	-74.057877
176.976013	-74.620331
177.648926	-74.015495
178.321838	-72.155617
178.994751	-70.781563
179.667664	-70.287903
180.340576	-70.673164
181.013489	-72.619629
181.686401	-76.362236
182.359314	-73.952866
183.032227	-73.292358
183.705139	-72.413712
184.378052	-72.888580
185.050964	-73.548882
185.723877	-76.412292
186.396790	-77.079826
187.069702	-72.258133
187.742615	-70.130226
188.415527	-73.796181
189.088440	-71.184837
189.761353	-76.541832
190.434265	-76.487648
191.107178	-76.483192
191.780090	-75.588974
192.453003	-74.329498
193.125916	-74.108505
193.798828	-72.718681
194.471741	-72.932480
195.144653	-71.888313
195.817566	-72.291832
196.490479	-70.850975
197.163391	-71.739540
197.836304	-73.262375
198.509216	-79.617409
199.182129	-72.739258
199.855042	-73.632225
200.527954	-73.985161
201.200867	-76.597595
201.873779	-74.850151
202.546692	-74.318031
203.219604	-71.668091
203.892517	-75.482498
204.565430	-78.624832
205.238342	-76.924118
205.911255	-77.536964
206.584167	-78.894333
207.257080	-78.194542
207.929993	-74.445923
208.602905	-74.463715
209.275818	-75.597801
209.948730	-75.617790
210.621643	-74.887283
211.294556	-73.721512
211.967468	-73.602760
212.640381	-77.855934
213.313293	-73.406815
213.986206	-72.796738
214.659119	-74.750694
215.332031	-75.810379
216.004944	-72.365471
216.677856	-73.640495
217.350769	-71.073288
218.023682	-70.200027
218.696594	-71.803047
219.369507	-72.058914
220.042419	-72.067909
220.715332	-72.540283
221.388245	-73.103287
222.061157	-73.111069
222.734070	-73.033768
223.406982	-69.945724
224.079895	-71.541786
224.752808	-73.142120
225.425720	-71.578819
226.098633	-68.999344
226.771545	-70.514351
227.444458	-71.188911
228.117371	-73.720497
228.790283	-72.969467
229.463196	-71.641823
230.136108	-71.984032
230.809021	-72.625969
231.481934	-70.261940
232.154846	-71.868599
232.827759	-69.938446
233.500671	-69.614830
234.173584	-70.449028
234.846497	-70.080009
235.519409	-68.825790
236.192322	-72.661613
236.865234	-70.700539
237.538147	-73.447197
238.211060	-73.381348
238.883972	-70.675438
239.556885	-74.431664
240.229797	-73.786377
240.902710	-70.744209
241.575623	-72.242004
242.248535	-72.818520
242.921448	-68.939514
243.594360	-69.935303
244.267273	-74.024132
244.940186	-73.496933
245.613098	-72.143356
246.286011	-73.988838
246.958923	-72.800644
247.631836	-73.113495
248.304749	-72.362160
248.977661	-73.822121
249.650574	-73.996346
250.323486	-68.704582
250.996399	-71.206367
251.669312	-71.249329
252.342224	-71.250389
253.015137	-72.484024
253.688049	-75.230751
254.360962	-72.271439
255.033875	-74.049904
255.706787	-73.042885
256.379700	-72.247986
257.052612	-71.653999
257.725525	-72.636467
258.398438	-72.140137
259.071350	-71.664635
259.744263	-75.026855
260.417175	-72.335663
261.090088	-73.531273
261.763000	-76.124603
262.435913	-76.190247
263.108826	-71.005341
263.781738	-69.319504
264.454651	-70.857750
265.127563	-70.890770
265.800476	-72.281326
266.473389	-69.643105
267.146301	-73.410820
267.819214	-70.195122
268.492126	-70.320572
269.165039	-69.971321
269.837952	-68.411804
270.510864	-75.929955
271.183777	-70.432732
271.856689	-72.872162
272.529602	-70.322655
273.202515	-70.786125
273.875427	-72.090858
274.548340	-70.287621
275.221252	-70.730476
275.894165	-72.689743
276.567078	-76.956161
277.239990	-70.767220
277.912903	-73.055069
278.585815	-71.629364
279.258728	-70.953491
279.931641	-67.276154
280.604553	-68.574547
281.277466	-67.773872
281.950378	-66.914482
282.623291	-70.730469
283.296204	-66.885643
283.969116	-66.398888
284.642029	-65.734673
285.314941	-68.221085
285.987854	-63.421745
286.660767	-66.161865
287.333679	-63.465431
288.006592	-62.973461
288.679504	-61.488293
289.352417	-58.533401
290.025330	-57.307446
290.698242	-58.080730
291.371155	-52.162468
292.044067	-49.764977
292.716980	-48.925358
293.389893	-47.875553
294.062805	-47.665070
294.735718	-55.013290
295.408630	-51.623432
296.081543	-50.603378
296.754456	-45.735447
297.427368	-42.870380
298.100281	-40.423847
298.773193	-30.875578
299.446106	-20.946444
300.119019	-10.131911
300.791931	-4.486084
301.464844	-4.103927
302.137756	-11.280134
302.810669	-22.109707
303.483582	-30.988096
304.156494	-40.383942
304.829407	-42.883648
305.502319	-46.375214
306.175232	-49.297318
306.848145	-54.594166
307.521057	-50.704403
308.193970	-57.104698
308.866882	-49.281883
309.539795	-48.110069
310.212708	-49.877193
310.885620	-52.748772
311.558533	-55.866848
312.231445	-58.146980
312.904358	-59.773895
313.577271	-60.950584
314.250183	-62.289063
314.923096	-63.888878
315.596008	-64.587868
316.268921	-67.862679
316.941833	-68.061180
317.614746	-66.277573
318.287659	-73.831161
318.960571	-66.905479
319.633484	-70.516144
320.306396	-67.020477
320.979309	-68.958511
321.652222	-69.634163
322.325134	-70.906693
322.998047	-68.924202
323.670959	-67.589500
324.343872	-72.936813
325.016785	-70.529068
325.689697	-74.483078
326.362610	-71.997627
327.035522	-75.992439
327.708435	-71.225471
328.381348	-73.106865
329.054260	-68.429916
329.727173	-68.829865
330.400085	-70.383850
331.072998	-70.920959
331.745911	-70.309189
332.418823	-70.006554
333.091736	-70.514442
